Gender,Location,Age,Tenure,Balance,NumOfProducts,HasCreditCard,IsActiveMember,EstimatedSalary,Actual_Churn,Predicted_Churn_Prob,Predicted_Churn
Male,Delhi,61.63662768746608,10,12361.84,1,1,1,81527.0646740448,0,0.12,0
Male,Mumbai,53.81663377365759,9,80981.79,1,0,0,41069.37111134387,0,0.21,0
Female,Pune,51.90873992375655,10,80671.29,1,1,1,54425.950115785694,1,0.24,0
Male,Mumbai,49.746531177507165,5,14458.18,1,1,1,101078.6471160943,0,0.07,0
Female,Mumbai,46.33878498325768,0,35656.83,2,1,1,55558.08441092741,0,0.06,0
Male,Pune,34.54077106265027,7,110073.97,1,1,1,28940.40977418467,0,0.04,0
Male,Kolkata,26.342179453462627,8,26708.45,2,1,0,10000.0,1,0.23,0
Female,Delhi,39.95780102255232,9,29052.15,1,1,1,80094.54121176258,0,0.02,0
Female,Mumbai,18.56926836689597,3,58572.41,2,1,0,90714.7781357786,1,0.12,0
Female,Delhi,54.09384510851772,6,56513.6,2,1,0,67057.89052247295,0,0.15,0
Male,Bangalore,76.9254966292062,4,21818.23,2,1,0,17784.210890219023,0,0.32,0
Female,Mumbai,45.335563776594086,8,24235.3,2,1,1,78942.7622261689,0,0.02,0
Male,Mumbai,33.28806069380265,0,0.0,2,0,0,17444.22784650042,0,0.11,0
Male,Mumbai,77.63601790731991,9,22003.24,1,1,1,104166.87711490098,0,0.05,0
Male,Mumbai,45.51010754195917,4,72027.78,2,1,0,51563.86719547493,0,0.1,0
Female,Hyderabad,50.64319715737172,10,2481.11,2,1,0,51951.36413637832,0,0.3,0
Female,Delhi,30.92337894344829,0,54693.73,1,1,1,90761.10153084072,0,0.11,0
Male,Bangalore,39.08525265760081,9,51762.48,2,1,0,71442.95149757472,0,0.17,0
Male,Mumbai,40.51968149662339,10,13547.64,2,1,0,119211.10678546068,0,0.16,0
Female,Hyderabad,26.02000890367696,0,89046.52,2,0,1,34991.61826022117,0,0.13,0
Male,Pune,43.65513633133924,6,33377.85,1,1,1,77327.01005524915,0,0.0,0
Male,Chennai,44.27559067439783,5,20027.67,2,1,1,21367.12099987694,0,0.04,0
Male,Bangalore,25.79249342778811,7,73692.39,2,0,1,32277.11370320149,0,0.02,0
Female,Delhi,39.68874950627652,10,30602.92,2,1,0,56511.06497880691,0,0.14,0
Female,Mumbai,41.66071978499622,2,51465.53,1,0,0,64454.10319395428,0,0.32,0
Male,Hyderabad,60.11565606889985,8,92479.41,2,1,1,54588.75650610898,1,0.05,0
Male,Kolkata,62.25233284213576,9,0.0,2,1,1,80094.54121176258,0,0.1,0
Male,Chennai,64.65791606222119,8,40253.85,2,1,1,117616.1578605723,1,0.17272293577981648,0
Female,Mumbai,18.0,3,55429.81,2,0,1,52205.75864479033,0,0.12,0
Male,Mumbai,49.201815601941725,0,64611.7,1,1,0,72473.04342565902,0,0.24,0
Male,Kolkata,51.655752287460544,4,8082.83,3,1,0,64590.24088691095,1,0.67,1
Male,Delhi,40.45909515892696,0,71790.49,1,1,1,80094.54121176258,0,0.03,0
Male,Delhi,26.26060184300008,6,42674.65,2,0,1,80487.894333345,0,0.01,0
Male,Chennai,36.141213889691095,3,70280.01,2,1,1,64365.22902824265,0,0.06,0
Male,Delhi,50.73708669188653,4,20650.36,1,1,1,158214.05641118268,0,0.09,0
Male,Bangalore,42.86420507475952,4,86137.34,1,0,0,30671.136304810192,0,0.29,0
Male,Kolkata,44.24562366116493,1,51834.19,2,1,1,38793.60825199283,0,0.02,0
Female,Delhi,39.46466577948569,7,70305.49,2,0,0,143099.71922171768,0,0.14,0
Female,Mumbai,81.55323060623145,3,47022.71,1,1,0,110419.4654611563,0,0.16,0
Female,Bangalore,36.86494272182364,6,55140.61,2,0,1,59796.15611448813,0,0.02,0
Female,Bangalore,57.77913032325236,9,42407.72,1,0,1,72920.12069920311,0,0.08,0
Female,Kolkata,40.42988494717798,1,145609.56,1,1,1,131762.7577698523,0,0.12,0
Male,Chennai,34.23082781611265,3,59158.91,2,1,1,128842.22853791607,0,0.02,0
Female,Kolkata,33.29245887124946,3,60705.79,3,1,0,10000.0,1,0.61,1
Male,Hyderabad,37.68400138025385,3,11000.38,1,1,0,64766.102739460846,0,0.21,0
Male,Kolkata,57.01449831490034,7,63093.46,2,1,0,80094.54121176258,0,0.08,0
Male,Pune,38.01968083883801,3,20466.7,1,1,0,55912.7708121833,0,0.19,0
Male,Chennai,53.9606897938644,3,18209.57,1,1,1,88203.23808576909,1,0.1927229357798165,0
Female,Mumbai,45.83931356539048,4,53991.16,1,0,1,152489.85620162517,0,0.05,0
Female,Pune,57.06750551515972,7,51803.1,2,1,1,82391.69280531965,0,0.16,0
Male,Delhi,28.437909356967427,10,70399.51,1,0,0,65315.17270492804,0,0.09,0
Female,Kolkata,66.32190574090171,6,16777.89,1,1,0,80305.25163142334,0,0.17,0
Female,Mumbai,36.15529737154182,10,59432.83,1,0,0,94262.80611788853,0,0.02,0
Male,Chennai,69.01773768935573,2,64880.02,3,1,0,53538.81172490844,0,0.76,1
Female,Hyderabad,40.06729775011048,8,52860.01,1,0,0,55601.69784023348,0,0.13,0
Female,Delhi,76.77063767667242,1,14584.12,2,1,0,32310.253314079386,0,0.25,0
Female,Bangalore,53.152564211364655,0,73570.09,3,1,0,166085.7157759199,1,0.35,0
Male,Chennai,36.23724745161897,1,71360.08,1,1,0,17545.7340568278,0,0.18,0
Male,Bangalore,47.25074408823129,9,30514.16,2,0,1,58830.774494418896,0,0.03,0
Male,Chennai,51.78759240889354,8,860.24,2,1,1,85727.3633570889,0,0.03272293577981651,0
Female,Delhi,61.99807076642331,0,35555.8,2,1,0,81019.06951068631,0,0.23,0
Male,Pune,55.57531747010527,0,34537.44,1,1,0,89496.69948816692,0,0.16,0
Male,Delhi,62.57995091193381,8,44651.56,2,1,0,48559.49182870322,0,0.17,0
Male,Delhi,42.833822389114005,6,47813.77,2,1,0,127387.65753256754,1,0.3,0
Male,Chennai,74.37280136886737,4,64097.42,1,1,0,81939.73587114309,1,0.3,0
Female,Chennai,34.10847346406345,10,62907.72,1,1,1,99551.2734900409,0,0.0,0
Female,Pune,23.959453287586864,9,89906.33,1,0,0,72788.79464710769,0,0.16,0
Male,Hyderabad,60.60688883720889,6,36158.31,1,1,0,116720.86610576363,0,0.26,0
Male,Mumbai,40.64391840547703,9,55912.52,1,1,0,31087.226312941835,0,0.15,0
Female,Delhi,44.134870032191785,0,103340.88,2,0,0,113317.13640524128,1,0.07,0
Female,Hyderabad,51.37682508631535,8,65834.57,1,0,1,80094.54121176258,0,0.07,0
Male,Delhi,57.51678305502828,5,37618.7,2,0,1,24317.94212953937,0,0.13,0
Female,Bangalore,45.13110384430418,1,18647.93,1,0,1,54475.70111013518,0,0.08,0
Male,Mumbai,37.096513428703695,5,0.0,2,1,0,79807.34798255889,1,0.18,0
Male,Hyderabad,55.54189662871632,6,68175.76,2,0,0,95825.42775385772,0,0.12,0
Male,Delhi,43.52015228224604,3,65996.91,2,1,0,10000.0,0,0.34,0
Female,Bangalore,61.961234633156366,7,98233.78,1,1,1,32245.07125274562,0,0.09,0
Female,Delhi,55.96094523123131,1,70623.45,1,1,1,53086.12311864211,0,0.21,0
Male,Mumbai,55.69301927291075,8,2019.68,1,1,1,35645.97921780064,0,0.04,0
Male,Mumbai,57.66117378721352,5,5846.26,1,0,1,110967.79061150904,0,0.07,0
Female,Hyderabad,29.04185621227269,4,43088.25,2,1,0,81693.33243304418,0,0.09,0
Female,Bangalore,18.0,2,87567.7,2,1,0,76062.01776809733,1,0.29,0
Male,Bangalore,41.406885079886585,5,25250.88,2,1,0,42769.50259803668,0,0.15,0
Female,Delhi,58.806988160464485,9,88606.8,2,1,1,57338.52356671349,0,0.1,0
Female,Mumbai,30.16697139995618,10,0.0,2,1,1,10000.0,0,0.06,0
Male,Kolkata,64.61922092171773,6,0.0,2,1,0,67437.34357494352,0,0.15,0
Female,Kolkata,51.6143666928446,7,42163.69,2,1,1,47554.753443269976,0,0.03,0
Male,Chennai,53.91853330372997,2,54731.85,1,1,1,22743.325386560704,1,0.09272293577981651,0
Male,Bangalore,64.01554621053955,10,73385.46,2,1,0,10000.0,0,0.33,0
Female,Hyderabad,61.31117013869622,3,102970.69,2,1,1,161931.81917886683,0,0.11,0
Female,Delhi,48.67069094376381,10,85050.99,2,0,1,48932.63753235846,0,0.08,0
Male,Delhi,26.89392795661427,3,60561.03,1,1,0,130237.54292709798,0,0.1,0
Female,Kolkata,48.59417586969408,1,80246.64,1,0,1,17619.020139770837,0,0.23,0
Male,Delhi,38.40163389980254,8,39029.88,2,1,1,114904.8196597136,0,0.0,0
Male,Mumbai,54.34960432238169,7,29684.72,1,1,0,75125.06532885898,1,0.3,0
Male,Chennai,64.69107902805659,1,58436.57,2,1,1,98554.58824440467,0,0.06272293577981651,0
Female,Delhi,30.57990624289104,1,99370.48,2,1,1,45486.104517945336,0,0.06,0
Male,Delhi,18.0,10,23550.86,1,1,1,88013.75074032301,0,0.07,0
Male,Hyderabad,54.94245137538949,9,15244.09,3,0,1,41186.32188157229,0,0.57,1
Male,Delhi,18.0,2,59896.61,1,1,1,52809.85986979843,0,0.05,0
Male,Hyderabad,44.658888309423816,6,36860.76,2,0,1,105603.71056308383,0,0.01,0
Female,Mumbai,50.389302941705694,8,74665.16,1,0,0,71312.0347085599,1,0.1,0
Male,Pune,86.66028916375228,1,35971.49,2,1,0,82563.2311329285,0,0.3,0
Male,Pune,33.753770209990044,6,68288.29,1,1,1,39931.38962009768,0,0.01,0
Male,Bangalore,52.37948087440939,5,44922.59,1,1,1,49985.34511024483,0,0.22,0
Female,Delhi,56.65192922748914,2,26238.44,3,0,1,120172.75677649246,1,0.5,0
Female,Mumbai,42.70343154302172,8,32572.42,1,0,0,201158.62767862825,0,0.09,0
Female,Delhi,46.16798678738663,4,67888.66,1,0,0,129956.1798856233,0,0.15,0
Female,Chennai,65.27631685237445,4,19731.83,1,1,0,129761.03410135231,1,0.24,0
Male,Delhi,28.07946866537005,6,0.0,2,1,0,35822.336473252784,0,0.17,0
Male,Hyderabad,45.13110384430418,5,58059.03,1,1,0,132563.58980158018,0,0.19,0
Male,Mumbai,61.65786149618748,9,63133.33,1,1,0,20726.85627306367,0,0.31,0
Male,Chennai,52.17880990203004,5,69411.15,2,1,0,132884.51048771656,1,0.22,0
Female,Bangalore,45.202951326230206,3,41171.46,1,0,1,158862.02200478714,1,0.06,0
Female,Hyderabad,46.80938376407792,3,28185.9,2,1,1,69643.35790385763,0,0.05,0
Female,Chennai,56.61736835674776,3,14040.15,2,1,0,17953.394742416152,0,0.32,0
Female,Bangalore,38.72910204744761,2,19007.52,1,0,0,55863.837165589895,0,0.16,0
Female,Delhi,45.16898120393044,9,127579.3,4,0,1,118221.62467239662,0,0.47,0
Male,Kolkata,29.807064850231416,9,37975.42,1,1,0,55145.22571664391,0,0.09,0
Female,Hyderabad,37.86862155426014,8,47736.22,2,1,1,80213.51309113017,0,0.01,0
Female,Hyderabad,46.2284799950788,3,85087.19,1,0,0,68068.28093182785,0,0.11,0
Male,Mumbai,40.52559467722755,6,27048.75,2,1,1,62094.09781887587,0,0.02,0
Male,Bangalore,27.9546742666402,2,32311.68,2,0,1,10000.0,0,0.09,0
Female,Delhi,32.56629540395456,5,65692.81,1,1,0,140195.25151861622,1,0.18,0
Female,Mumbai,42.67607694528967,0,62234.04,1,1,0,171743.06993286795,0,0.09,0
Female,Bangalore,19.217321291416507,5,38921.12,1,0,0,26669.34037277195,0,0.18,0
Male,Delhi,61.01872045600696,7,12556.7,2,1,1,39287.83444231395,0,0.07,0
Male,Pune,66.36848911005475,6,37007.36,2,1,0,13134.02758678842,1,0.29,0
Male,Pune,61.08262894757624,2,27871.95,2,1,1,93473.47385860438,0,0.13,0
Male,Chennai,47.66586086930958,10,97458.96,1,1,0,63289.692710470525,0,0.17,0
Male,Delhi,40.45538123671289,4,38452.8,2,1,0,51877.10800580477,0,0.24,0
Male,Bangalore,50.20744546398194,9,82005.12,2,1,1,82725.98833534318,0,0.05,0
Male,Delhi,62.27735848602154,4,107065.26,2,1,0,48134.43544799372,1,0.45,0
Female,Bangalore,37.54645857117268,8,38061.98,2,1,0,96898.61482085958,0,0.07,0
Female,Delhi,42.46776243626671,1,75853.86,2,0,0,35891.02461804479,0,0.29,0
Male,Chennai,29.729891361533127,0,70073.12,2,1,0,77900.51583616523,1,0.12,0
Male,Pune,59.94512806476369,3,55218.1,2,1,1,152440.68816546636,0,0.08,0
Female,Bangalore,71.9222329003767,4,59684.8,1,1,0,56261.88698053597,0,0.17,0
Female,Kolkata,36.41731723486959,2,57864.7,1,0,1,147261.78835262667,0,0.02,0
Female,Kolkata,88.96686672656773,1,44929.49,1,1,1,48999.680694271054,0,0.11,0
Female,Mumbai,66.94013628269073,6,44192.13,2,1,0,61569.93043062903,0,0.11,0
Female,Kolkata,60.56285734705302,2,48797.02,1,1,1,34201.571213908355,1,0.1,0
Male,Delhi,37.84239047030471,5,76077.06,1,1,0,110311.235995916,0,0.23,0
Male,Mumbai,40.927188649139744,9,67606.28,1,1,0,67317.69834477648,0,0.17,0
Male,Hyderabad,51.91052025584397,9,582.3,2,1,0,115842.2529092927,0,0.29,0
Male,Mumbai,50.21846320457211,9,24272.07,1,1,0,140612.07177450595,0,0.37,0
Male,Delhi,53.41112710527274,6,91404.6,2,0,0,45386.9112389291,0,0.3,0
Female,Mumbai,52.480901644226805,4,3373.31,2,1,0,49940.73283222191,0,0.17,0
Female,Delhi,54.10562188085818,8,69857.73,1,1,1,65564.52051745511,0,0.11,0
Male,Chennai,50.10117888535326,4,51471.43,1,0,1,91038.23821702776,0,0.11,0
Female,Hyderabad,51.04213658955573,4,110436.92,1,1,0,52119.61385924481,0,0.35,0
Male,Kolkata,33.077894048743055,3,75496.5,1,1,1,80621.42998136756,0,0.11,0
Female,Chennai,22.742480191839867,10,123612.99,4,1,0,80094.54121176258,1,0.4,0
Male,Bangalore,55.34950755957161,3,59317.79,1,1,1,24598.58049694269,0,0.17,0
Male,Chennai,23.183492151512063,5,49656.62,2,0,1,76692.5439919352,1,0.03,0
Male,Bangalore,46.10300581573442,3,54398.38,2,0,0,88367.47329087065,0,0.09,0
Male,Mumbai,48.99010593864823,4,35648.31,1,1,0,10000.0,0,0.09,0
Male,Delhi,42.07830949536404,1,97894.4,1,0,0,10000.0,1,0.15,0
